model_family,device_type,technology_nm,application_type,W_um,L_um,temperature_C,VDS_V,VGS_V,ID_A,bias_label,comparison_basis,nominal_VDD_V,source_type,simulator,model_file_sha256,raw_file
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.9350000000000008,0.0012045133533775,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.9400000000000008,0.0012149016554393,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.9450000000000008,0.0012252854648946,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.9500000000000008,0.0012356647676974,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.9550000000000008,0.0012460395489348,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.9600000000000009,0.0012564097928429,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.9650000000000007,0.0012667754828229,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.9700000000000008,0.0012771366014587,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.9750000000000008,0.0012874931305335,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.9800000000000008,0.0012978450510485,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.9850000000000008,0.0013081923432403,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.9900000000000008,0.0013185349865992,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.9950000000000008,0.0013288729598871,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,1.000000000000001,0.0013392062411556,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
